id	filename	md5	size	state
0be534f5-beab-4fdc-b4da-a55ff3bc3f37	TCGA-VV-A86M-01A-11R-A36C-13_mirna_gdc_realn.bam	71233783a5989294dddae89701ce4e3f	145715424	released
8f4e947b-8ade-489f-a0f6-2fa18f63f98e	TCGA-TM-A7CA-01A-21R-A342-13_mirna_gdc_realn.bam	e5a38225e26e73ddb3f9f88f83198534	100434209	released
9fcd8665-375f-4c6b-aa0d-92b0f8dc51bb	TCGA-QH-A6CV-01A-11R-A31R-13_mirna_gdc_realn.bam	ed983afeef00957975e737fd6e4a4cf2	233677277	released
2e1e37e0-a269-4c1b-ad3e-fce8838cce9d	TCGA-DH-5140-01A-01R-1469-13_mirna_gdc_realn.bam	c6d66ab000b3cb8cb1facb419859b9bf	113318465	released
a8dd1913-91f7-42b2-8f8a-352dd7023146	TCGA-VW-A7QS-01A-12R-A342-13_mirna_gdc_realn.bam	0062accb2fcc90096e41a44dd34a34f7	190834124	released
5481985c-557b-46d1-9447-4a634e05392c	TCGA-DU-5853-01A-11R-1895-13_mirna_gdc_realn.bam	e0465f30154f6d8e752fa134156d086d	247810932	released
8e7ec41a-b801-4bf9-bce2-684df6a87655	TCGA-FG-7634-01A-11R-2089-13_mirna_gdc_realn.bam	64511cb8ea04f5f9b8f017dda7ec8834	247546146	released
c6064b85-b132-48b1-9712-8ea13138e25c	TCGA-P5-A5F6-01A-11R-A28I-13_mirna_gdc_realn.bam	b36783509fb74513d146c86fd0c59a20	91658187	released
a7a1996c-9258-4f6b-bab1-42eca0cc80ac	TCGA-TQ-A7RK-01A-11R-A342-13_mirna_gdc_realn.bam	ba9ad722c878afe048799f0ad3f34a9b	155836511	released
53195f18-e5c2-4d28-addd-4663d3391c6e	TCGA-P5-A72X-01A-11R-A32L-13_mirna_gdc_realn.bam	96c9d473c1788e092a38185dd484dabb	268743064	released
5f12ad74-bbd8-46b0-9ab0-dbabc24f91be	TCGA-DU-A76K-01A-11R-A342-13_mirna_gdc_realn.bam	0cbebe633511ed3cbc176a9174e5d155	149138475	released
96288f10-3f48-4e7d-bcd8-36a8a6e3d204	TCGA-HT-7480-01A-11R-2089-13_mirna_gdc_realn.bam	f63c19255ef4af5f02a26c6dced77ad8	131266048	released
c5c3b6ad-7552-4fad-b3d9-9adac2bc82d3	TCGA-CS-4938-01B-11R-1895-13_mirna_gdc_realn.bam	d90eeb8d5e624c16c2aeb03bfb19dae7	164911840	released
70b32897-eb6c-4395-8d99-0a771fe914d1	TCGA-P5-A731-01A-11R-A32L-13_mirna_gdc_realn.bam	2242d15343304c31906793148858db48	105894995	released
6385808e-cf15-4802-b741-7c667591c6ae	TCGA-DB-A4XC-01A-11R-A26Y-13_mirna_gdc_realn.bam	d2326df4053b8512196813f5ee5a1d17	167935124	released
f6ee07d8-8628-4b50-9050-67cb28880b35	TCGA-S9-A7J1-01A-21R-A34O-13_mirna_gdc_realn.bam	d15cad98d1fda402bd545f16974516db	326216310	released
69ad482b-07d9-427a-9704-ae5ba87a75c2	TCGA-TQ-A7RM-01A-11R-A342-13_mirna_gdc_realn.bam	f22bd8b3e4447a9379df02d05c06fd1e	200381921	released
abccf549-82b2-4e26-86cd-b557321b0ca7	TCGA-QH-A870-01A-11R-A36C-13_mirna_gdc_realn.bam	40c36c2512a756a095283f4a09d66dac	290567426	released
920a54ea-d01b-4bef-b8b5-9a8134f5532b	TCGA-RY-A845-01A-11R-A36C-13_mirna_gdc_realn.bam	1b1b6854b3998332e653106aaf7a7780	238397437	released
4bac6a1f-9645-49d8-820d-4d97940ea44d	TCGA-S9-A6U9-01A-11R-A32L-13_mirna_gdc_realn.bam	130384211490abf4ff55c7ea5f198d2b	26232847	released
7779d7ce-770d-4604-b0e5-0a2b2ab5c5dc	TCGA-HT-7477-01B-11R-A28I-13_mirna_gdc_realn.bam	bc10040e616690c51ad450503f69f741	250041381	released
05fb74ce-3398-4098-918d-cab89881d9a4	TCGA-DU-A76L-01A-11R-A32L-13_mirna_gdc_realn.bam	5c300a6a26b57dacae8326c0f7ebfd54	144564829	released
44ed181c-03da-440d-9c8e-9f8213139315	TCGA-E1-A7Z3-01A-11R-A34O-13_mirna_gdc_realn.bam	d98de4c6b1807cc4de82166cb967d1c7	158818491	released
d7644b29-0202-4759-b42c-540f2d6bc7b2	TCGA-DH-A7UV-01A-12R-A34G-13_mirna_gdc_realn.bam	7fbe118a18ccc2052086f5ebb8707ff2	153518499	released
0a3da711-33af-46cc-8b5e-07fbc5eeb5b2	TCGA-DU-A6S6-01A-21R-A32L-13_mirna_gdc_realn.bam	37c37cb37a397c644c5a408262511c03	408809286	released
08c52e74-de56-4030-8b96-4ec91b9dc16c	TCGA-P5-A781-01A-11R-A32L-13_mirna_gdc_realn.bam	e671097694a9fe838aabb68c38ac15ba	136687502	released
ff01c63d-2fc4-4dd1-abb8-56f3520b0589	TCGA-HT-7687-01A-11R-2255-13_mirna_gdc_realn.bam	5dc7d8ea5da76c1f4134b2384fc169de	200771393	released
9146df80-8960-4518-a8d1-b9aa3b90d0e0	TCGA-DU-7294-01A-11R-2026-13_mirna_gdc_realn.bam	03cec3b84860a4cedbec3181f6d3030e	137799678	released
781ddee3-df8f-408a-96c2-0edcabbe8952	TCGA-CS-6188-01A-11R-1895-13_mirna_gdc_realn.bam	6d2f8a8accbbe0551e7d404c881a84f2	204698561	released
0418b1c0-1e3c-47b1-94d5-eabf331818d8	TCGA-E1-5318-01A-01R-1469-13_mirna_gdc_realn.bam	a27d77f9c792aa4db123d84af80486c0	140032069	released
3ce8204d-49ec-4cf0-a016-880142a43bb2	TCGA-DB-A4XF-01A-11R-A27U-13_mirna_gdc_realn.bam	e38f3f6e8190de1e5b93ac9b937f7607	206623967	released
fea56b19-f46a-4513-9d4d-d229de3c6681	TCGA-HT-7875-01A-11R-2401-13_mirna_gdc_realn.bam	75b0349ef911225d85cb10b7760d9330	205141564	released
1261da77-45da-418f-aee8-382aa09aa45d	TCGA-HT-7475-01A-11R-2026-13_mirna_gdc_realn.bam	bb4604485fe1adf7955ccad7515a0add	291621667	released
fe78a150-4a30-40cd-85c9-a3131df5c2d1	TCGA-S9-A6TS-01A-12R-A342-13_mirna_gdc_realn.bam	844a91b995095bdd7b4fd1b547dd85d2	185454564	released
3ad3a6e6-c0c7-4b24-8985-45867291b541	TCGA-S9-A6U2-01A-21R-A342-13_mirna_gdc_realn.bam	7e158b0e363dc3fcffc33db3c39333dd	178895142	released
3775b8aa-1723-40a4-9cf3-ca156951ee6b	TCGA-HW-7487-01A-11R-2026-13_mirna_gdc_realn.bam	8c17e15d09956ccc55011ee833090163	41870637	released
ad759922-5c17-4864-8d82-c345ab9a1400	TCGA-HT-7880-01A-11R-2401-13_mirna_gdc_realn.bam	c2bcbe674c92c5c410c271c477bfff07	223667115	released
6326ad39-7003-442a-b9c1-7fd60820feee	TCGA-DU-7008-01A-11R-2026-13_mirna_gdc_realn.bam	5001143b2777b2c7a1dd3f5e8d8f9ee6	129271072	released
1b327d31-08b3-4fdd-9cc1-e3bd9f17e530	TCGA-S9-A7QX-01A-11R-A34G-13_mirna_gdc_realn.bam	d4fca739d476771923acdc08b43a22fd	206734716	released
aa1e7e25-2b6e-4dfd-b25e-e573f90063d1	TCGA-QH-A6XA-01A-12R-A32L-13_mirna_gdc_realn.bam	69a80ebed61ef4103d90febaa411e58a	197507720	released
036348e2-98ac-47ef-b0ca-437f243cb257	TCGA-DU-6394-01A-11R-1707-13_mirna_gdc_realn.bam	1eac6b9d786cb92f55e3abaf2f447aaa	322698444	released
74164f51-33fd-4ad7-95a3-cc1f895c4e08	TCGA-S9-A6TX-01A-21R-A360-13_mirna_gdc_realn.bam	b4d917778182670515796f47a305e440	151106702	released
04af7556-416c-4b02-8fc1-48ee2f3557bb	TCGA-TQ-A7RS-01A-12R-A342-13_mirna_gdc_realn.bam	6fc6b294eced3472626295c53343d107	268650439	released
d8576742-9ff5-4ba0-8044-af834dde4da5	TCGA-P5-A730-01A-11R-A32L-13_mirna_gdc_realn.bam	96203311b3dfe1755adcdce6b08e0077	208773195	released
875af6a9-303c-4e1c-a51f-a6b8d8bf6b30	TCGA-HT-7482-01A-11R-2026-13_mirna_gdc_realn.bam	a2cd1a8510c976311f356ea06cfe7066	222189420	released
b1f36694-bc00-4534-a52d-de2ba1772d54	TCGA-E1-5303-01A-01R-1469-13_mirna_gdc_realn.bam	2dc470a021eb9542bdfc1ff8b6f970d4	197460650	released
3f594023-188a-449f-9aee-1c16368dd6db	TCGA-QH-A65X-01A-11R-A360-13_mirna_gdc_realn.bam	690032fc4769d47c3526a4b664e5a4be	201491931	released
973274ca-f6fa-44b0-bdbe-3e935fb3deac	TCGA-DU-6410-01A-11R-1895-13_mirna_gdc_realn.bam	457781317014e438cbf3525cd09b0b2b	424685340	released
886821b0-4bb9-4874-9eda-b48be4e462ce	TCGA-DB-5280-01A-01R-1469-13_mirna_gdc_realn.bam	c458375128658ecf60a08ddb43a29086	71153438	released
8bbf1255-27a9-4c27-858d-47c3f521bf34	TCGA-HT-7472-01A-11R-2026-13_mirna_gdc_realn.bam	fe1cede1780e1d7a17a8ca49ac291136	117169058	released
f55e3315-32bd-49d6-9e5a-b6574288118c	TCGA-HT-7471-01A-11R-2255-13_mirna_gdc_realn.bam	e6b1d149a77c14ebdd203b6a21955559	198820375	released
c94fe833-00a7-49fc-a5e7-1678c53c63f5	TCGA-HT-7610-01A-21R-2089-13_mirna_gdc_realn.bam	1cf8455723225279de7b4bed60093c8d	173577003	released
222aaca5-024f-4c1b-91a5-9bfd1f5ddd59	TCGA-VM-A8CH-01A-12R-A36C-13_mirna_gdc_realn.bam	e1ff8bc9b467d9ed83de3ed8ddb7571e	257181311	released
df39ea3d-b598-46f3-b03f-6cc792d4254f	TCGA-HW-7495-01A-11R-2026-13_mirna_gdc_realn.bam	35277aa9db87e14f250e7c7034544b6d	191132126	released
4ce8d7ec-e56d-4adf-ad18-11c34e13bd4d	TCGA-P5-A72U-01A-31R-A360-13_mirna_gdc_realn.bam	8d2bb6eddea02fb26a2d9f8f94ceb0c7	142050262	released
43092f55-f0fe-41ae-90dd-367736f5d39b	TCGA-HT-7854-01A-11R-2255-13_mirna_gdc_realn.bam	ebbb70153c270b45ca9e75dfa3968822	154371956	released
f8e97905-ad4b-4bc7-b435-c09e9a51bcf2	TCGA-HT-7478-01A-11R-2026-13_mirna_gdc_realn.bam	c1def9d759069749278f7f68c89658c0	47145304	released
dfaade9a-3a55-47ba-b0e1-5442390856b9	TCGA-HT-7857-01A-11R-2401-13_mirna_gdc_realn.bam	7119a354aadcc8c8dc129b470cc2571f	192855983	released
b500b98a-3b03-4cce-afde-1604be10d02e	TCGA-DU-6399-01A-12R-1707-13_mirna_gdc_realn.bam	15fb181eb23def34ea4785b47b0dcaee	341944103	released
617ef6ae-2a80-4b0a-b8bc-88ba1fc9e666	TCGA-VW-A8FI-01A-11R-A36C-13_mirna_gdc_realn.bam	026c4d187af0fe86b451f4e1d0375b2f	165187270	released
e09aa227-452f-4a7c-857c-035fa49c83a3	TCGA-HT-7695-01A-11R-2255-13_mirna_gdc_realn.bam	74ad00116156f82ee87c5eaf4494c7a6	145776302	released
300c3381-34b8-415c-b75a-54b36bb16db8	TCGA-QH-A65R-01A-21R-A31R-13_mirna_gdc_realn.bam	2fef4a6919422ddf110c75c212efb814	244863604	released
887365c6-909f-4abf-8038-04e54e8b8ea1	TCGA-VM-A8C9-01A-11R-A36C-13_mirna_gdc_realn.bam	a7819d9ffb4fbbdb369e385a64724034	119432704	released
5be43243-2723-44e7-9760-e2bd28001250	TCGA-S9-A7R4-01A-12R-A34O-13_mirna_gdc_realn.bam	819fc1a0a5d7450350139a44fe83e84c	176608050	released
0295fb92-0e8d-4bb1-b416-bac44f8bede3	TCGA-DU-8167-01A-11R-2255-13_mirna_gdc_realn.bam	f5ea2e15fb9f81188665904618f6f767	226002786	released
caff56a6-c93b-4eb6-9976-ad70d0f43b37	TCGA-HT-8011-01A-11R-2401-13_mirna_gdc_realn.bam	74449d6a86a67ee19bb170577fde29bd	107532785	released
3ade5c9a-ebd4-473d-9137-eb092e8746ea	TCGA-P5-A72W-01A-11R-A360-13_mirna_gdc_realn.bam	7ed6f41493e06326f5a0ae1a687ea9c6	291109342	released
eceb510c-2261-42c7-b190-af783c7b0f2d	TCGA-HT-A5RA-01A-11R-A28I-13_mirna_gdc_realn.bam	3eda7afc1cb3079a901125730495c2f8	125456262	released
43a7f936-58f6-4694-9c25-a5a468694f48	TCGA-TQ-A7RV-01A-21R-A34G-13_mirna_gdc_realn.bam	4c3cd1c4c797847f6aa8de02b85a7188	191562719	released
294e9b76-1207-4c6b-abd0-1bc9d4a675f8	TCGA-DU-A7TC-01A-21R-A34O-13_mirna_gdc_realn.bam	399b2ae713be4d83f0c4fc58a93d2322	152416353	released
733910f2-d8b8-4c60-86a9-d4a7a26deb2a	TCGA-DU-7302-01A-11R-2089-13_mirna_gdc_realn.bam	797b61c7f457328a22d562934f1684f0	201568063	released
55f2ecff-b70e-48e5-ad9f-1c7eb7f45e73	TCGA-DU-5849-01A-11R-1707-13_mirna_gdc_realn.bam	1867ee2e79b8be64e13c3ca144b479ff	189820682	released
0f12e8dd-1168-448b-b6ea-422538d5a2aa	TCGA-FG-A710-01A-12R-A342-13_mirna_gdc_realn.bam	d334c1f4d0ea0372e24c3fabba875589	255749049	released
5e0698df-fd7b-4661-9d5e-23b74b034aee	TCGA-DH-5142-01A-01R-1469-13_mirna_gdc_realn.bam	a68e28fea6c008e7d3b87150dc80df40	216671218	released
78514b08-bf0c-47fd-a573-3a7151cf2980	TCGA-HT-8104-01A-11R-2401-13_mirna_gdc_realn.bam	e94fcb806b66d3b866473608d15ca481	194648126	released
ce55b188-3fde-48dd-88c3-fbc9ca144348	TCGA-DB-A4X9-01A-11R-A26Y-13_mirna_gdc_realn.bam	b8e0b6b6c03d80c366824a0cd0679811	277912282	released
f6715d8e-db4f-4673-8636-7b2965b1db09	TCGA-E1-5322-01A-01R-1469-13_mirna_gdc_realn.bam	cce3f8217ce1cad9b2437e5debb0cb10	262322351	released
5cf6640c-f11a-467d-be3c-1bde17f2cadc	TCGA-E1-A7YW-01A-11R-A34O-13_mirna_gdc_realn.bam	a2523fdd49a3c162b809cd5a11b3454d	236202122	released
8c7ceee8-9d3b-44cf-9444-e247a7094c78	TCGA-FG-6692-01A-11R-1895-13_mirna_gdc_realn.bam	802a2a98428321e933cc491a5030e003	167324867	released
cc781008-1689-45b0-b16e-ad7eac362e4c	TCGA-DB-A75K-01A-11R-A360-13_mirna_gdc_realn.bam	a38fe5f80c7ceb292a34dff224ae1451	447145337	released
275786bb-3fd5-48d9-961e-905acdf4bd92	TCGA-TQ-A7RR-01A-21R-A34G-13_mirna_gdc_realn.bam	422a222d89d1a8197f72d645b58e0195	208052371	released
8d41a979-5424-4e9a-9d2f-ca260fcae134	TCGA-HW-8322-01A-11R-2401-13_mirna_gdc_realn.bam	e61c7870ad006a813f4730d81a85b36b	192765449	released
fa2adc7d-8bd3-41fc-80d7-cf7ff37b8504	TCGA-HT-A5R5-01A-11R-A28I-13_mirna_gdc_realn.bam	7c7d8fb6920c68f3e6af807d0323029c	254472057	released
d360cca7-6c5c-4432-a959-0407a8cf6c59	TCGA-TQ-A7RG-01A-11R-A342-13_mirna_gdc_realn.bam	d4e5c45afe5c318857ddf4950c64300c	159903842	released
9d21b9c8-bdb0-4add-bf5c-19ea6393fe84	TCGA-TM-A84M-01A-11R-A36C-13_mirna_gdc_realn.bam	091c2357fcdc68062f52a047f5008a79	330980762	released
172a4a80-692e-4913-a063-d18631b04787	TCGA-E1-A7YY-01A-11R-A34O-13_mirna_gdc_realn.bam	69dbd3c1e3901f486bd69991accb9088	90260058	released
a9e770ae-d9ce-4cc6-92d2-5983d2388532	TCGA-RY-A83X-01A-11R-A36C-13_mirna_gdc_realn.bam	6cc1566c5726da1d96e1e6b6d235280a	265555991	released
6e8879b7-870d-4193-82b4-5af5d58f87b0	TCGA-E1-A7YQ-01A-11R-A34O-13_mirna_gdc_realn.bam	c637a82777943527825492cf7d83521b	151042697	released
f2c6fc32-5d1b-479c-9414-cbb48f757baf	TCGA-S9-A7QW-01A-11R-A34G-13_mirna_gdc_realn.bam	7c6a2efdca911b5dde64dc42e8c08fe0	197117087	released
997dda60-472a-4724-af05-7a58c3d8ff68	TCGA-FG-A4MU-01B-11R-A28I-13_mirna_gdc_realn.bam	a28702c02858681ff07f363264cfbda4	314964486	released
a2846a79-f159-4133-9479-716d597ea724	TCGA-QH-A6CU-01A-11R-A31R-13_mirna_gdc_realn.bam	de08a230a8efe6ed3affd8f664927d23	155362199	released
32d9e194-1420-41ae-8a81-9590027062ce	TCGA-DH-A669-01A-12R-A31R-13_mirna_gdc_realn.bam	038ec34290dfe6ad4d892c4900dc2d5d	932411522	released
a02d6948-6a29-468e-b136-67cba790077a	TCGA-DB-A4XG-01A-11R-A27U-13_mirna_gdc_realn.bam	5e1f817954fa0d9a7bec5bde9a734747	163893232	released
aad4d334-ab20-481c-b7d1-05515232080d	TCGA-HT-A61C-01A-11R-A29V-13_mirna_gdc_realn.bam	f698eb0d6e81c8744b4aab87732452a9	111597147	released
384a143d-b87b-4eda-b2c6-20dba58a690c	TCGA-HT-7688-01A-11R-2255-13_mirna_gdc_realn.bam	edf36e058f697d97d56bf6f3792e8d85	175347430	released
171d324c-f228-4e9c-b458-0d9eda19c97a	TCGA-HT-7874-01A-11R-2401-13_mirna_gdc_realn.bam	d8a92368905e71902982d4b4367ef30c	163869003	released
20fe8005-f4bc-4f26-802f-cee26cd08888	TCGA-F6-A8O3-01A-11R-A36C-13_mirna_gdc_realn.bam	47740dadb782a617882b6f3d500d5e18	209432139	released
7450f795-58da-4f9d-a185-e37aaa7a834c	TCGA-S9-A7R8-01A-11R-A34O-13_mirna_gdc_realn.bam	3acd20679da878c13fccc7b467a84034	172627582	released
654c7fb2-7d54-4c99-ac0f-690e22033b35	TCGA-S9-A7R1-01A-12R-A34O-13_mirna_gdc_realn.bam	4fc1e283d611a17f88d3f0dc6b5b74c9	229231943	released
dc581be8-f19d-4684-b95b-ef376b65a819	TCGA-S9-A7QZ-01A-12R-A34O-13_mirna_gdc_realn.bam	2209b679a11b3f5e116b14c214f04a14	254648340	released
f7520057-cf0b-4a6c-86a1-1afe27126bc6	TCGA-TQ-A7RI-01A-11R-A342-13_mirna_gdc_realn.bam	84d0d0f3f23bac2edffef2bb59a8a631	159581204	released
8fda9811-e374-4785-a2d2-ef8a0a8bd9ac	TCGA-FG-A87Q-01A-11R-A36C-13_mirna_gdc_realn.bam	3901369be8a9ee3425a2979c51b4483d	132240931	released
ad7675c1-4968-4846-9699-787f55f8107f	TCGA-P5-A5F0-01A-11R-A28I-13_mirna_gdc_realn.bam	bcb8c6b1f49a3908bd90e7eda093acec	321675576	released
cdd3c1b7-71c1-48c5-9b64-678e7f498271	TCGA-HT-8108-01A-11R-2401-13_mirna_gdc_realn.bam	840f5217a10035921049abc333e6bb34	405789724	released
3d687045-0f4e-4dd8-bffa-0ce2d734071a	TCGA-DU-A76R-01A-11R-A32L-13_mirna_gdc_realn.bam	99dfc392e69de83a8c553b8801381f83	194133992	released
9cf603f2-e3af-47ed-bc2c-0644ab79d6c6	TCGA-DH-A7US-01A-11R-A342-13_mirna_gdc_realn.bam	a79ea692b90a039ac0aade90760aa2fa	203006427	released
358f3745-d9b4-4023-8faf-d589072dde8d	TCGA-P5-A5EZ-01A-11R-A27U-13_mirna_gdc_realn.bam	8908c0ab7a2f63d97eec435fb75dde61	174239470	released
0583255e-90f4-47d6-a6c7-817c0ecb190c	TCGA-E1-5302-01A-01R-1469-13_mirna_gdc_realn.bam	3b1fb36e4164731d5ff45aad6cf308e6	203641392	released
2b204ebb-a4da-4071-b5ee-ebb351209560	TCGA-DU-7301-01A-11R-2089-13_mirna_gdc_realn.bam	dbdb65297ae4d9af6936ad6556493c2d	201180671	released
32b22ac8-1139-4dff-9efc-73d090d04b52	TCGA-TM-A7C5-01A-11R-A32L-13_mirna_gdc_realn.bam	436e33e4c8f9000d29449f5e10a37135	262243356	released
32c29e8b-2a7e-4540-995a-9b462c991b6b	TCGA-DB-5279-01A-03R-1762-13_mirna_gdc_realn.bam	3f52b0a6e28aa095038fd3b8501b8f45	473643738	released
309396a9-1e7a-4abf-9c8e-ad8b01b38a7b	TCGA-TM-A84C-01A-11R-A36C-13_mirna_gdc_realn.bam	57d542b00bcfec172a57ab9c9e55c783	138811497	released
adfc64da-5c34-4ed1-bf13-b6b5ec1bc3ae	TCGA-HT-7884-01B-11R-2401-13_mirna_gdc_realn.bam	0d6c3b41e70d8cf038b32a78bcd3203a	350438474	released
883bd6bc-f673-431c-b699-2008014669e7	TCGA-FG-A87N-01A-11R-A36C-13_mirna_gdc_realn.bam	3f0ec4240fc2f0225e01c937f44cb449	157113161	released
7bbd6938-d7c5-42b8-bad0-e09fa982e671	TCGA-TM-A84O-01A-11R-A36C-13_mirna_gdc_realn.bam	4565e04dbd9017bf50eb51622cd3fe70	230287709	released
aec5fe1b-9c94-4e27-a5a8-6b600bc7db20	TCGA-DB-A64Q-01A-11R-A29V-13_mirna_gdc_realn.bam	b03337bda70a40ddcbc695b2b2f4e6bd	172739720	released
ce814b72-aef6-4d45-a775-5edcf3e999a9	TCGA-HW-A5KK-01A-11R-A27U-13_mirna_gdc_realn.bam	98713d2a59511fd6acfc667af289dc0a	117784007	released
31faf0ab-ec81-4aec-9366-e71118bf6ecc	TCGA-E1-A7Z6-01A-11R-A34O-13_mirna_gdc_realn.bam	a26ed940841ba8314f284f333998456a	227716981	released
ead1ae24-0f7a-4fbf-9c0a-ec617b661aea	TCGA-CS-6666-01A-11R-1895-13_mirna_gdc_realn.bam	c761d3d4b3b74ffd96ae3c3897c483dd	189399156	released
f3d5db92-453e-46ce-b8fb-a775f371a327	TCGA-HT-7485-01A-11R-2026-13_mirna_gdc_realn.bam	af1079632a9e76ff8dccb88cd2e51bd1	222244823	released
56ce16ed-3417-47f0-b9e9-64ca0f4f5cda	TCGA-DU-7007-01A-11R-2026-13_mirna_gdc_realn.bam	56980fb44813197b57ee6a2ad1ba20a3	192141837	released
e23349fc-2401-4df4-8b6e-f3e51126577c	TCGA-S9-A7R2-01A-21R-A34O-13_mirna_gdc_realn.bam	3b01f05e3b2de07aaba84c6cc012ffb6	119684359	released
b958e84b-4968-41cf-b2c4-81678f1cc057	TCGA-S9-A6U6-01A-12R-A342-13_mirna_gdc_realn.bam	8bb4cecf250643106a4331a9ae1f096f	203432088	released
e91439c4-cbfc-4308-8938-60ba7bd77de4	TCGA-DB-A75P-01A-11R-A360-13_mirna_gdc_realn.bam	8ba9d76dd421dc88b8036acd7ffea2b0	216430574	released
6b587c76-1fe7-4aae-a60e-d64e25635791	TCGA-DU-6405-01A-11R-1707-13_mirna_gdc_realn.bam	db61bcb66dee030c33e66480a2eda0ee	184512033	released
4abeb364-68c9-44db-b85b-67db972f75c5	TCGA-DU-5847-01A-11R-1707-13_mirna_gdc_realn.bam	d9ba96c3eec37268b123d3747dfab8cd	307259914	released
3b782366-75c7-4ccb-8633-0c9c7b16e3b9	TCGA-HT-8012-01A-11R-2401-13_mirna_gdc_realn.bam	7f2d85cd01b104093ef471156a0a2fde	235640358	released
cc05b97f-6c56-4976-93af-313b46af7f45	TCGA-S9-A7QY-01A-11R-A34G-13_mirna_gdc_realn.bam	5d0611f3d139402166ed147b3a8e2375	123752205	released
0060bf59-111f-4db9-8477-796a75ff23bf	TCGA-S9-A7IY-01A-11R-A34G-13_mirna_gdc_realn.bam	6dc79008ba82d12addc4901dfe65955b	114999273	released
d0e11a9d-4cc2-4cdc-851e-a9599a1b1cf3	TCGA-CS-4943-01A-01R-1469-13_mirna_gdc_realn.bam	b7faf367b662a7a60e6ad6053600b8cc	220628202	released
1db817ed-a83a-4547-8a0f-f1d4c10f4b7b	TCGA-E1-A7YL-01A-11R-A34G-13_mirna_gdc_realn.bam	3692ed159a629701d894e3bfcd2fc59d	136421612	released
3fc3b2d4-9021-400f-ba26-4ffefdc5286e	TCGA-HT-8111-01A-11R-2401-13_mirna_gdc_realn.bam	99e03d3e5414340063f251b40b6770e8	247055070	released
41319bdb-1b18-47e6-9825-55b67e35c7ea	TCGA-E1-A7Z4-01A-11R-A34O-13_mirna_gdc_realn.bam	f282bb7bff5f757fcd2a36cf85de0e7d	187049603	released
dadc563f-4771-4703-9e3b-c5ec85bc456b	TCGA-QH-A6X4-01A-51R-A360-13_mirna_gdc_realn.bam	bdeba048e96e5c99a4c1f57c8e9d239d	466619302	released
f8dd0602-d1be-46d1-be2a-efd486a3bdb5	TCGA-DH-A7UU-01A-12R-A34G-13_mirna_gdc_realn.bam	204799382ba385ae11d6c5b3af10c125	220747194	released
9b2f166b-eb3f-411a-a07d-813670b07693	TCGA-CS-5394-01A-01R-1469-13_mirna_gdc_realn.bam	b2ec6ea0f3830fb123b7966271d290e9	246765443	released
74c9e7d7-2848-4ad9-a0d1-5fe76f26ab76	TCGA-E1-A7Z2-01A-21R-A34O-13_mirna_gdc_realn.bam	57f8485a09076e454247445b4b4a48ac	106644774	released
167781da-592e-47cf-83d0-28335b473a84	TCGA-DB-A64U-01A-11R-A29V-13_mirna_gdc_realn.bam	6844bebc29f493b671b0727d48cd2b72	138979188	released
4852eb8a-e94d-4aed-aec1-7ecf1b6c34d4	TCGA-TM-A84L-01A-11R-A36C-13_mirna_gdc_realn.bam	b6f09428f88ddd07f35c52e1ff899468	222194281	released
18fdd4c6-acb5-4b60-9c86-11f70ed549fa	TCGA-HT-8558-01A-21R-2401-13_mirna_gdc_realn.bam	a7068cb59f14b9f6093617a0ee4ffaac	161584432	released
f94aeeac-0b37-42ee-91a0-dc590b2a17aa	TCGA-DU-A6S8-01A-12R-A32L-13_mirna_gdc_realn.bam	9b6c7af3b16bf90c4bd1d3fd31ba19a2	207674770	released
d571394b-dd22-4b97-9b29-fcf16816e58b	TCGA-DB-5276-01A-01R-1469-13_mirna_gdc_realn.bam	b5d4938873ff1700f23618d31f4ad21d	123885533	released
34ee389c-b333-48d3-9c56-7f3f52234531	TCGA-HT-8019-01A-21R-2401-13_mirna_gdc_realn.bam	b449c928463cd7f73d2cab5ba7bcc148	153002828	released
f5af0137-05fe-4ed2-991c-a2d99c8909ed	TCGA-HT-8113-01A-11R-2401-13_mirna_gdc_realn.bam	10a47fa72430a6be4e9b5db23e14195e	234787008	released
d55acc53-c7a6-4ac5-9fa2-11e37a0e86de	TCGA-DU-5852-01A-11R-1707-13_mirna_gdc_realn.bam	e80610c78bc31c5d9472c5ac18a28737	281530624	released
510459df-a899-459b-90ba-ee2330771d40	TCGA-HT-7676-01A-11R-2401-13_mirna_gdc_realn.bam	1003b27bc846f9f75568967db0dc33a4	309542401	released
5ea8ef41-dcef-4fb4-8ca1-c648d08c42a9	TCGA-DU-A7T6-01A-11R-A342-13_mirna_gdc_realn.bam	217ae33a9f7750f0c7c4cafb791d897f	106127347	released
213ed0e9-4683-472c-84b6-9b170b1cb61c	TCGA-E1-5305-01A-01R-1895-13_mirna_gdc_realn.bam	5ff435b06c38b341c83f796aa5875375	294500690	released
66846c7f-3ee9-4bde-a14c-6355fdc30f9a	TCGA-S9-A6WG-01A-11R-A342-13_mirna_gdc_realn.bam	be357759351a12623a5a878dc8a27660	182234056	released
1762118c-f2da-4503-9f3c-dcf6318bf753	TCGA-S9-A6WO-01A-21R-A34G-13_mirna_gdc_realn.bam	472b52dcc3b2c849885f795fa9e9027f	188539935	released
