miRNA name	pos:mut	SOD1_ALS-iPSC-miRNA-MN_1_trim	SOD1_ALS-iPSC-miRNA-MN_2_trim	SOD1_ALS-iPSC-miRNA-MN_1_trim (PM+1MM+2MM)	SOD1_ALS-iPSC-miRNA-MN_2_trim (PM+1MM+2MM)
hsa-miR-135a-5p	16:CG	1.0	0.0	46831.0	19818.0
hsa-miR-135a-5p	16:CT	70.0	19.0	46831.0	19818.0
hsa-miR-135a-5p	17:TA	2.0	0.0	46831.0	19818.0
hsa-miR-135a-5p	17:TC	2.0	0.0	46831.0	19818.0
hsa-miR-135a-5p	17:TG	1.0	0.0	46831.0	19818.0
hsa-miR-135a-5p	18:AG	4.0	4.0	46831.0	19818.0
hsa-miR-135a-5p	18:AT	0.0	1.0	46831.0	19818.0
hsa-miR-135a-5p	19:TA	4.0	2.0	46831.0	19818.0
hsa-miR-135a-5p	19:TC	0.0	3.0	46831.0	19818.0
hsa-miR-135a-5p	20:GA	1.0	2.0	46831.0	19818.0
hsa-miR-135a-5p	21:TA	1.0	1.0	46831.0	19818.0
hsa-miR-135a-5p	21:TC	2.0	1.0	46831.0	19818.0
hsa-miR-135a-5p	21:TG	0.0	1.0	46831.0	19818.0
hsa-miR-135a-5p	22:GA	9.0	4.0	46831.0	19818.0
hsa-miR-135a-5p	22:GC	0.0	1.0	46831.0	19818.0
hsa-miR-135a-5p	22:GT	3.0	3.0	46831.0	19818.0
hsa-miR-135a-5p	23:AC	21.0	9.0	46831.0	19818.0
hsa-miR-135a-5p	23:AG	997.0	453.0	46831.0	19818.0
hsa-miR-135a-5p	23:AT	1781.0	406.0	46831.0	19818.0
hsa-miR-135a-5p	16:CT,23:AG	2.0	0.0	46831.0	19818.0
hsa-miR-135a-5p	16:CT,23:AT	2.0	0.0	46831.0	19818.0
hsa-miR-135a-5p	20:GT,23:AT	0.0	1.0	46831.0	19818.0
hsa-miR-135a-5p	21:TC,23:AG	1.0	0.0	46831.0	19818.0
hsa-miR-135a-5p	22:GA,23:AG	1.0	0.0	46831.0	19818.0
hsa-miR-135a-5p	22:GT,23:AG	1.0	0.0	46831.0	19818.0
hsa-miR-135b-3p	PM	781.0	264.0	787.0	265.0
hsa-miR-135b-3p	19:TG	1.0	0.0	787.0	265.0
hsa-miR-135b-3p	22:GA	4.0	1.0	787.0	265.0
hsa-miR-135b-3p	22:GT	1.0	0.0	787.0	265.0
hsa-miR-135b-5p	PM	7976.0	3593.0	8547.0	3771.0
hsa-miR-135b-5p	12:AG	0.0	1.0	8547.0	3771.0
hsa-miR-135b-5p	14:TA	1.0	1.0	8547.0	3771.0
hsa-miR-135b-5p	15:CG	1.0	0.0	8547.0	3771.0
hsa-miR-135b-5p	15:CT	1.0	2.0	8547.0	3771.0
hsa-miR-135b-5p	16:CA	1.0	1.0	8547.0	3771.0
hsa-miR-135b-5p	16:CT	5.0	1.0	8547.0	3771.0
hsa-miR-135b-5p	17:TC	0.0	1.0	8547.0	3771.0
hsa-miR-135b-5p	20:GA	1.0	0.0	8547.0	3771.0
hsa-miR-135b-5p	22:GA	1.0	2.0	8547.0	3771.0
hsa-miR-135b-5p	22:GT	2.0	0.0	8547.0	3771.0
hsa-miR-135b-5p	23:AC	8.0	0.0	8547.0	3771.0
hsa-miR-135b-5p	23:AG	143.0	70.0	8547.0	3771.0
hsa-miR-135b-5p	23:AT	403.0	98.0	8547.0	3771.0
hsa-miR-135b-5p	16:CT,19:TA	1.0	0.0	8547.0	3771.0
hsa-miR-135b-5p	16:CT,23:AG	1.0	0.0	8547.0	3771.0
hsa-miR-135b-5p	20:GA,23:AT	1.0	0.0	8547.0	3771.0
hsa-miR-135b-5p	21:TA,22:GA	1.0	0.0	8547.0	3771.0
hsa-miR-135b-5p	21:TC,23:AT	0.0	1.0	8547.0	3771.0
hsa-miR-136-3p	PM	431.0	84.0	435.0	84.0
hsa-miR-136-3p	11:TC	1.0	0.0	435.0	84.0
hsa-miR-136-3p	13:AT	1.0	0.0	435.0	84.0
hsa-miR-136-3p	22:TA	2.0	0.0	435.0	84.0
hsa-miR-137-3p	PM	1015.0	673.0	1078.0	721.0
hsa-miR-137-3p	16:AG	1.0	0.0	1078.0	721.0
hsa-miR-137-3p	19:CA	1.0	0.0	1078.0	721.0
hsa-miR-137-3p	20:GC	0.0	1.0	1078.0	721.0
hsa-miR-137-3p	22:AG	1.0	0.0	1078.0	721.0
hsa-miR-137-3p	22:AT	2.0	1.0	1078.0	721.0
hsa-miR-137-3p	23:GA	22.0	19.0	1078.0	721.0
hsa-miR-137-3p	23:GC	7.0	7.0	1078.0	721.0
hsa-miR-137-3p	23:GT	29.0	19.0	1078.0	721.0
hsa-miR-137-3p	22:AC,23:GC	0.0	1.0	1078.0	721.0
hsa-miR-137-5p	PM	50.0	14.0	52.0	15.0
hsa-miR-137-5p	23:TA	2.0	1.0	52.0	15.0
hsa-miR-138-1-3p	22:CA	0.0	1.0	1.0	2.0
hsa-miR-138-1-3p	22:CT	1.0	1.0	1.0	2.0
hsa-miR-138-2-3p	PM	51.0	31.0	52.0	31.0
hsa-miR-138-2-3p	22:TA	1.0	0.0	52.0	31.0
hsa-miR-138-5p	PM	8667.0	5055.0	8728.0	5083.0
hsa-miR-138-5p	9:TA	2.0	0.0	8728.0	5083.0
hsa-miR-138-5p	11:GT	1.0	0.0	8728.0	5083.0
hsa-miR-138-5p	12:TA	1.0	0.0	8728.0	5083.0
hsa-miR-138-5p	13:GA	2.0	1.0	8728.0	5083.0
hsa-miR-138-5p	13:GC	1.0	0.0	8728.0	5083.0
hsa-miR-138-5p	14:AC	0.0	1.0	8728.0	5083.0
hsa-miR-138-5p	14:AG	1.0	0.0	8728.0	5083.0
hsa-miR-138-5p	17:CT	4.0	0.0	8728.0	5083.0
hsa-miR-138-5p	18:AG	2.0	0.0	8728.0	5083.0
hsa-miR-138-5p	18:AT	1.0	0.0	8728.0	5083.0
hsa-miR-138-5p	19:GA	1.0	0.0	8728.0	5083.0
hsa-miR-138-5p	20:GA	1.0	0.0	8728.0	5083.0
hsa-miR-138-5p	20:GT	1.0	0.0	8728.0	5083.0
hsa-miR-138-5p	21:CA	0.0	1.0	8728.0	5083.0
hsa-miR-138-5p	21:CT	0.0	1.0	8728.0	5083.0
hsa-miR-138-5p	22:CT	2.0	2.0	8728.0	5083.0
hsa-miR-138-5p	23:GA	14.0	9.0	8728.0	5083.0
hsa-miR-138-5p	23:GC	2.0	1.0	8728.0	5083.0
hsa-miR-138-5p	23:GT	24.0	12.0	8728.0	5083.0
hsa-miR-138-5p	22:CA,23:GT	1.0	0.0	8728.0	5083.0
hsa-miR-139-3p	PM	100.0	24.0	112.0	26.0
hsa-miR-139-3p	23:TA	11.0	1.0	112.0	26.0
hsa-miR-139-3p	23:TC	0.0	1.0	112.0	26.0
hsa-miR-139-3p	17:TA,23:TA	1.0	0.0	112.0	26.0
hsa-miR-139-5p	PM	1944.0	860.0	2017.0	882.0
hsa-miR-139-5p	12:CT	1.0	0.0	2017.0	882.0
hsa-miR-139-5p	19:CA	0.0	1.0	2017.0	882.0
hsa-miR-139-5p	21:AG	1.0	0.0	2017.0	882.0
hsa-miR-139-5p	22:GA	2.0	2.0	2017.0	882.0
hsa-miR-139-5p	22:GC	1.0	0.0	2017.0	882.0
hsa-miR-139-5p	22:GT	10.0	5.0	2017.0	882.0
hsa-miR-139-5p	23:TA	49.0	11.0	2017.0	882.0
hsa-miR-139-5p	23:TC	4.0	1.0	2017.0	882.0
hsa-miR-139-5p	23:TG	2.0	0.0	2017.0	882.0
hsa-miR-139-5p	16:TA,22:GA	1.0	0.0	2017.0	882.0
hsa-miR-139-5p	22:GA,23:TA	1.0	0.0	2017.0	882.0
hsa-miR-139-5p	22:GC,23:TA	1.0	0.0	2017.0	882.0
hsa-miR-139-5p	22:GT,23:TA	0.0	1.0	2017.0	882.0
hsa-miR-139-5p	22:GT,23:TG	0.0	1.0	2017.0	882.0
hsa-miR-140-3p	PM	9680.0	4146.0	9735.0	4158.0
hsa-miR-140-3p	1:TA	1.0	0.0	9735.0	4158.0
hsa-miR-140-3p	1:TC	5.0	1.0	9735.0	4158.0
hsa-miR-140-3p	1:TG	18.0	5.0	9735.0	4158.0
hsa-miR-140-3p	9:GT	1.0	1.0	9735.0	4158.0
hsa-miR-140-3p	10:GA	1.0	0.0	9735.0	4158.0
hsa-miR-140-3p	11:TC	1.0	0.0	9735.0	4158.0
hsa-miR-140-3p	13:GA	0.0	1.0	9735.0	4158.0
hsa-miR-140-3p	15:AT	0.0	1.0	9735.0	4158.0
hsa-miR-140-3p	17:CT	5.0	0.0	9735.0	4158.0
hsa-miR-140-3p	18:AT	0.0	1.0	9735.0	4158.0
hsa-miR-140-3p	19:CT	2.0	0.0	9735.0	4158.0
hsa-miR-140-3p	20:GA	2.0	0.0	9735.0	4158.0
hsa-miR-140-3p	20:GC	1.0	0.0	9735.0	4158.0
hsa-miR-140-3p	21:GA	8.0	0.0	9735.0	4158.0
hsa-miR-140-3p	21:GT	8.0	0.0	9735.0	4158.0
hsa-miR-140-3p	9:GA,21:GA	0.0	1.0	9735.0	4158.0
hsa-miR-140-3p	20:GC,21:GT	0.0	1.0	9735.0	4158.0
hsa-miR-140-3p	20:GT,21:GT	2.0	0.0	9735.0	4158.0
hsa-miR-140-5p	PM	1182.0	446.0	1207.0	458.0
hsa-miR-140-5p	13:CT	1.0	0.0	1207.0	458.0
hsa-miR-140-5p	22:GA	11.0	3.0	1207.0	458.0
hsa-miR-140-5p	22:GC	5.0	2.0	1207.0	458.0
hsa-miR-140-5p	22:GT	7.0	6.0	1207.0	458.0
hsa-miR-140-5p	21:AC,22:GT	1.0	0.0	1207.0	458.0
hsa-miR-140-5p	21:AT,22:GT	0.0	1.0	1207.0	458.0
hsa-miR-141-3p	PM	7.0	2.0	7.0	2.0
hsa-miR-141-5p	PM	3.0	1.0	3.0	1.0
hsa-miR-142-5p	PM	1.0	1.0	1.0	1.0
hsa-miR-143-3p	PM	1639.0	880.0	1711.0	906.0
hsa-miR-143-3p	12:AT	0.0	1.0	1711.0	906.0
hsa-miR-143-3p	13:CT	1.0	0.0	1711.0	906.0
hsa-miR-143-3p	19:CT	5.0	2.0	1711.0	906.0
hsa-miR-143-3p	21:CA	6.0	2.0	1711.0	906.0
hsa-miR-143-3p	21:CG	2.0	0.0	1711.0	906.0
hsa-miR-143-3p	21:CT	56.0	21.0	1711.0	906.0
hsa-miR-143-3p	20:TA,21:CG	2.0	0.0	1711.0	906.0
hsa-miR-143-5p	PM	1.0	0.0	2.0	0.0
hsa-miR-143-5p	22:TA	1.0	0.0	2.0	0.0
hsa-miR-144-3p	PM	6.0	0.0	11.0	0.0
hsa-miR-144-3p	9:AG	5.0	0.0	11.0	0.0
hsa-miR-144-5p	PM	157.0	31.0	157.0	31.0
hsa-miR-145-5p	PM	16.0	10.0	16.0	10.0
hsa-miR-1468-5p	PM	1282.0	326.0	1287.0	328.0
hsa-miR-1468-5p	11:CT	1.0	0.0	1287.0	328.0
hsa-miR-1468-5p	15:TC	0.0	1.0	1287.0	328.0
hsa-miR-1468-5p	17:CT	1.0	0.0	1287.0	328.0
hsa-miR-1468-5p	19:CT	1.0	0.0	1287.0	328.0
hsa-miR-1468-5p	20:TC	1.0	0.0	1287.0	328.0
hsa-miR-1468-5p	21:GA	1.0	1.0	1287.0	328.0
hsa-miR-146a-5p	PM	186.0	60.0	437.0	141.0
hsa-miR-146a-5p	18:GA	1.0	0.0	437.0	141.0
hsa-miR-146a-5p	18:GA,21:TC	249.0	81.0	437.0	141.0
hsa-miR-146a-5p	18:GA,22:TA	1.0	0.0	437.0	141.0
hsa-miR-146b-3p	PM	164.0	30.0	168.0	33.0
hsa-miR-146b-3p	22:TA	4.0	3.0	168.0	33.0
hsa-miR-146b-5p	PM	12393.0	4324.0	12458.0	4344.0
hsa-miR-146b-5p	9:GA	1.0	1.0	12458.0	4344.0
hsa-miR-146b-5p	9:GC	1.0	0.0	12458.0	4344.0
hsa-miR-146b-5p	10:AT	1.0	0.0	12458.0	4344.0
hsa-miR-146b-5p	12:TA	1.0	0.0	12458.0	4344.0
hsa-miR-146b-5p	13:TA	1.0	0.0	12458.0	4344.0
hsa-miR-146b-5p	13:TG	1.0	0.0	12458.0	4344.0
hsa-miR-146b-5p	14:CA	0.0	2.0	12458.0	4344.0
hsa-miR-146b-5p	14:CG	0.0	2.0	12458.0	4344.0
hsa-miR-146b-5p	15:CG	1.0	0.0	12458.0	4344.0
hsa-miR-146b-5p	15:CT	1.0	1.0	12458.0	4344.0
hsa-miR-146b-5p	16:AG	2.0	0.0	12458.0	4344.0
hsa-miR-146b-5p	16:AT	1.0	0.0	12458.0	4344.0
hsa-miR-146b-5p	18:AT	1.0	0.0	12458.0	4344.0
hsa-miR-146b-5p	22:TG	3.0	1.0	12458.0	4344.0
hsa-miR-146b-5p	23:GA	25.0	9.0	12458.0	4344.0
hsa-miR-146b-5p	23:GT	22.0	3.0	12458.0	4344.0
hsa-miR-146b-5p	9:GT,23:GA	0.0	1.0	12458.0	4344.0
hsa-miR-146b-5p	22:TA,23:GA	2.0	0.0	12458.0	4344.0
hsa-miR-146b-5p	22:TA,23:GT	1.0	0.0	12458.0	4344.0
hsa-miR-147b-3p	PM	42.0	20.0	42.0	20.0
hsa-miR-147b-5p	PM	1.0	0.0	1.0	0.0
hsa-miR-148a-3p	PM	46136.0	18956.0	46438.0	19042.0
hsa-miR-148a-3p	9:CA	1.0	0.0	46438.0	19042.0
hsa-miR-148a-3p	9:CG	1.0	0.0	46438.0	19042.0
hsa-miR-148a-3p	10:TG	0.0	1.0	46438.0	19042.0
hsa-miR-148a-3p	11:AC	1.0	0.0	46438.0	19042.0
hsa-miR-148a-3p	11:AG	1.0	1.0	46438.0	19042.0
hsa-miR-148a-3p	11:AT	2.0	1.0	46438.0	19042.0
hsa-miR-148a-3p	12:CA	2.0	2.0	46438.0	19042.0
hsa-miR-148a-3p	12:CT	10.0	5.0	46438.0	19042.0
hsa-miR-148a-3p	13:AG	4.0	0.0	46438.0	19042.0
hsa-miR-148a-3p	13:AT	1.0	1.0	46438.0	19042.0
hsa-miR-148a-3p	14:GA	0.0	1.0	46438.0	19042.0
hsa-miR-148a-3p	14:GC	1.0	1.0	46438.0	19042.0
hsa-miR-148a-3p	14:GT	1.0	0.0	46438.0	19042.0
hsa-miR-148a-3p	15:AG	1.0	1.0	46438.0	19042.0
hsa-miR-148a-3p	15:AT	1.0	1.0	46438.0	19042.0
hsa-miR-148a-3p	16:AG	1.0	0.0	46438.0	19042.0
hsa-miR-148a-3p	16:AT	3.0	0.0	46438.0	19042.0
hsa-miR-148a-3p	17:CA	1.0	0.0	46438.0	19042.0
hsa-miR-148a-3p	17:CT	50.0	24.0	46438.0	19042.0
hsa-miR-148a-3p	18:TA	3.0	0.0	46438.0	19042.0
hsa-miR-148a-3p	18:TC	13.0	6.0	46438.0	19042.0
hsa-miR-148a-3p	18:TG	2.0	0.0	46438.0	19042.0
hsa-miR-148a-3p	19:TA	0.0	1.0	46438.0	19042.0
hsa-miR-148a-3p	19:TC	3.0	1.0	46438.0	19042.0
hsa-miR-148a-3p	19:TG	1.0	0.0	46438.0	19042.0
hsa-miR-148a-3p	20:TA	1.0	2.0	46438.0	19042.0
hsa-miR-148a-3p	20:TC	5.0	1.0	46438.0	19042.0
hsa-miR-148a-3p	21:GT	1.0	0.0	46438.0	19042.0
hsa-miR-148a-3p	22:TA	168.0	27.0	46438.0	19042.0
hsa-miR-148a-3p	22:TC	12.0	4.0	46438.0	19042.0
hsa-miR-148a-3p	22:TG	4.0	3.0	46438.0	19042.0
hsa-miR-148a-3p	13:AG,18:TC	1.0	0.0	46438.0	19042.0
hsa-miR-148a-3p	20:TG,21:GT	1.0	0.0	46438.0	19042.0
hsa-miR-148a-3p	21:GT,22:TG	5.0	2.0	46438.0	19042.0
hsa-miR-148a-5p	PM	794.0	317.0	797.0	321.0
hsa-miR-148a-5p	17:CT	0.0	1.0	797.0	321.0
hsa-miR-148a-5p	18:CT	0.0	1.0	797.0	321.0
hsa-miR-148a-5p	22:TA	1.0	0.0	797.0	321.0
hsa-miR-148a-5p	22:TC	0.0	1.0	797.0	321.0
hsa-miR-148a-5p	22:TG	1.0	1.0	797.0	321.0
hsa-miR-148a-5p	21:CA,22:TA	1.0	0.0	797.0	321.0
hsa-miR-148b-3p	PM	46157.0	14653.0	46442.0	14741.0
hsa-miR-148b-3p	9:TA	1.0	2.0	46442.0	14741.0
hsa-miR-148b-3p	10:CA	1.0	1.0	46442.0	14741.0
hsa-miR-148b-3p	11:AG	1.0	2.0	46442.0	14741.0
hsa-miR-148b-3p	11:AT	3.0	2.0	46442.0	14741.0
hsa-miR-148b-3p	12:CA	1.0	0.0	46442.0	14741.0
hsa-miR-148b-3p	12:CT	8.0	5.0	46442.0	14741.0
hsa-miR-148b-3p	13:AG	2.0	0.0	46442.0	14741.0
hsa-miR-148b-3p	14:GA	1.0	2.0	46442.0	14741.0
hsa-miR-148b-3p	14:GT	1.0	0.0	46442.0	14741.0
hsa-miR-148b-3p	15:AC	1.0	0.0	46442.0	14741.0
hsa-miR-148b-3p	15:AG	3.0	0.0	46442.0	14741.0
hsa-miR-148b-3p	15:AT	1.0	1.0	46442.0	14741.0
hsa-miR-148b-3p	16:AG	1.0	0.0	46442.0	14741.0
hsa-miR-148b-3p	16:AT	0.0	1.0	46442.0	14741.0
hsa-miR-148b-3p	17:CA	1.0	2.0	46442.0	14741.0
hsa-miR-148b-3p	17:CT	26.0	9.0	46442.0	14741.0
hsa-miR-148b-3p	18:TC	16.0	2.0	46442.0	14741.0
hsa-miR-148b-3p	18:TG	1.0	1.0	46442.0	14741.0
hsa-miR-148b-3p	19:TA	1.0	0.0	46442.0	14741.0
hsa-miR-148b-3p	19:TC	0.0	1.0	46442.0	14741.0
hsa-miR-148b-3p	19:TG	1.0	0.0	46442.0	14741.0
hsa-miR-148b-3p	20:TA	2.0	1.0	46442.0	14741.0
hsa-miR-148b-3p	20:TC	1.0	2.0	46442.0	14741.0
hsa-miR-148b-3p	21:GA	3.0	0.0	46442.0	14741.0
hsa-miR-148b-3p	21:GC	1.0	0.0	46442.0	14741.0
hsa-miR-148b-3p	21:GT	6.0	0.0	46442.0	14741.0
hsa-miR-148b-3p	22:TA	190.0	50.0	46442.0	14741.0
hsa-miR-148b-3p	22:TC	10.0	2.0	46442.0	14741.0
hsa-miR-148b-3p	22:TG	1.0	2.0	46442.0	14741.0
hsa-miR-148b-5p	PM	3927.0	1093.0	3961.0	1114.0
hsa-miR-148b-5p	12:TA	1.0	0.0	3961.0	1114.0
hsa-miR-148b-5p	13:AG	11.0	5.0	3961.0	1114.0
hsa-miR-148b-5p	14:CA	1.0	0.0	3961.0	1114.0
hsa-miR-148b-5p	14:CT	2.0	0.0	3961.0	1114.0
hsa-miR-148b-5p	17:TC	0.0	1.0	3961.0	1114.0
hsa-miR-148b-5p	18:CT	1.0	2.0	3961.0	1114.0
hsa-miR-148b-5p	20:GA	1.0	0.0	3961.0	1114.0
hsa-miR-148b-5p	22:CA	12.0	11.0	3961.0	1114.0
hsa-miR-148b-5p	22:CT	5.0	2.0	3961.0	1114.0
hsa-miR-149-3p	PM	35.0	2.0	42.0	4.0
hsa-miR-149-3p	21:CA	0.0	2.0	42.0	4.0
hsa-miR-149-3p	21:CT	5.0	0.0	42.0	4.0
hsa-miR-149-3p	20:GA,21:CA	1.0	0.0	42.0	4.0
hsa-miR-149-3p	20:GA,21:CT	1.0	0.0	42.0	4.0
hsa-miR-149-5p	PM	40829.0	15507.0	42473.0	16010.0
hsa-miR-149-5p	9:CA	1.0	0.0	42473.0	16010.0
hsa-miR-149-5p	9:CT	7.0	6.0	42473.0	16010.0
hsa-miR-149-5p	10:GA	3.0	1.0	42473.0	16010.0
hsa-miR-149-5p	10:GT	0.0	1.0	42473.0	16010.0
hsa-miR-149-5p	11:TA	2.0	0.0	42473.0	16010.0
hsa-miR-149-5p	11:TC	1.0	4.0	42473.0	16010.0
hsa-miR-149-5p	11:TG	1.0	0.0	42473.0	16010.0
hsa-miR-149-5p	12:GA	3.0	1.0	42473.0	16010.0
hsa-miR-149-5p	12:GC	0.0	1.0	42473.0	16010.0
hsa-miR-149-5p	13:TC	2.0	1.0	42473.0	16010.0
hsa-miR-149-5p	14:CA	1.0	0.0	42473.0	16010.0
hsa-miR-149-5p	14:CT	5.0	0.0	42473.0	16010.0
hsa-miR-149-5p	15:TC	6.0	3.0	42473.0	16010.0
hsa-miR-149-5p	15:TG	0.0	1.0	42473.0	16010.0
hsa-miR-149-5p	16:TA	1.0	0.0	42473.0	16010.0
hsa-miR-149-5p	16:TC	5.0	1.0	42473.0	16010.0
hsa-miR-149-5p	17:CA	3.0	0.0	42473.0	16010.0
hsa-miR-149-5p	17:CT	11.0	7.0	42473.0	16010.0
hsa-miR-149-5p	18:AG	2.0	0.0	42473.0	16010.0
hsa-miR-149-5p	18:AT	0.0	1.0	42473.0	16010.0
hsa-miR-149-5p	19:CG	0.0	2.0	42473.0	16010.0
hsa-miR-149-5p	19:CT	8.0	6.0	42473.0	16010.0
hsa-miR-149-5p	20:TA	1.0	2.0	42473.0	16010.0
hsa-miR-149-5p	20:TC	3.0	0.0	42473.0	16010.0
hsa-miR-149-5p	21:CA	1.0	1.0	42473.0	16010.0
hsa-miR-149-5p	21:CT	4.0	4.0	42473.0	16010.0
hsa-miR-149-5p	22:CA	2.0	0.0	42473.0	16010.0
hsa-miR-149-5p	22:CG	1.0	0.0	42473.0	16010.0
hsa-miR-149-5p	22:CT	3.0	1.0	42473.0	16010.0
hsa-miR-149-5p	23:CA	277.0	100.0	42473.0	16010.0
hsa-miR-149-5p	23:CG	20.0	11.0	42473.0	16010.0
hsa-miR-149-5p	23:CT	1233.0	338.0	42473.0	16010.0
hsa-miR-149-5p	13:TC,23:CT	0.0	1.0	42473.0	16010.0
hsa-miR-149-5p	14:CT,23:CT	1.0	0.0	42473.0	16010.0
hsa-miR-149-5p	22:CA,23:CA	4.0	2.0	42473.0	16010.0
hsa-miR-149-5p	22:CA,23:CG	2.0	0.0	42473.0	16010.0
hsa-miR-149-5p	22:CA,23:CT	4.0	2.0	42473.0	16010.0
hsa-miR-149-5p	22:CG,23:CA	10.0	2.0	42473.0	16010.0
hsa-miR-149-5p	22:CG,23:CG	1.0	0.0	42473.0	16010.0
hsa-miR-149-5p	22:CG,23:CT	2.0	1.0	42473.0	16010.0
hsa-miR-149-5p	22:CT,23:CA	3.0	0.0	42473.0	16010.0
hsa-miR-149-5p	22:CT,23:CG	6.0	2.0	42473.0	16010.0
hsa-miR-149-5p	22:CT,23:CT	4.0	0.0	42473.0	16010.0
hsa-miR-150-5p	PM	12.0	6.0	12.0	6.0
hsa-miR-151a-3p	PM	125398.0	40410.0	155641.0	51278.0
hsa-miR-151a-3p	7:TC	0.0	1.0	155641.0	51278.0
hsa-miR-151a-3p	8:GA	1.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	8:GC	1.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	8:GT	1.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	9:AG	2.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	9:AT	3.0	1.0	155641.0	51278.0
hsa-miR-151a-3p	10:AC	1.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	10:AG	2.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	10:AT	3.0	1.0	155641.0	51278.0
hsa-miR-151a-3p	11:GA	2.0	2.0	155641.0	51278.0
hsa-miR-151a-3p	11:GT	6.0	2.0	155641.0	51278.0
hsa-miR-151a-3p	12:CA	1.0	1.0	155641.0	51278.0
hsa-miR-151a-3p	12:CG	1.0	2.0	155641.0	51278.0
hsa-miR-151a-3p	12:CT	10.0	11.0	155641.0	51278.0
hsa-miR-151a-3p	13:TA	0.0	2.0	155641.0	51278.0
hsa-miR-151a-3p	13:TC	3.0	1.0	155641.0	51278.0
hsa-miR-151a-3p	13:TG	2.0	1.0	155641.0	51278.0
hsa-miR-151a-3p	14:CA	4.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	14:CT	20.0	7.0	155641.0	51278.0
hsa-miR-151a-3p	15:CA	4.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	15:CT	12.0	2.0	155641.0	51278.0
hsa-miR-151a-3p	16:TA	4.0	1.0	155641.0	51278.0
hsa-miR-151a-3p	16:TC	7.0	1.0	155641.0	51278.0
hsa-miR-151a-3p	16:TG	2.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	17:TA	9.0	1.0	155641.0	51278.0
hsa-miR-151a-3p	17:TC	13.0	2.0	155641.0	51278.0
hsa-miR-151a-3p	17:TG	2.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	18:GA	8.0	2.0	155641.0	51278.0
hsa-miR-151a-3p	18:GC	1.0	1.0	155641.0	51278.0
hsa-miR-151a-3p	18:GT	4.0	2.0	155641.0	51278.0
hsa-miR-151a-3p	19:AG	6.0	1.0	155641.0	51278.0
hsa-miR-151a-3p	19:AT	14.0	2.0	155641.0	51278.0
hsa-miR-151a-3p	20:GA	14.0	3.0	155641.0	51278.0
hsa-miR-151a-3p	20:GC	2.0	1.0	155641.0	51278.0
hsa-miR-151a-3p	20:GT	7.0	3.0	155641.0	51278.0
hsa-miR-151a-3p	21:GA	24642.0	9018.0	155641.0	51278.0
hsa-miR-151a-3p	21:GC	32.0	10.0	155641.0	51278.0
hsa-miR-151a-3p	21:GT	4847.0	1606.0	155641.0	51278.0
hsa-miR-151a-3p	9:AG,21:GA	1.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	9:AT,21:GA	2.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	11:GA,20:GA	1.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	11:GA,21:GA	0.0	1.0	155641.0	51278.0
hsa-miR-151a-3p	11:GC,21:GA	2.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	12:CA,21:GA	1.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	12:CT,21:GA	2.0	1.0	155641.0	51278.0
hsa-miR-151a-3p	12:CT,21:GT	1.0	1.0	155641.0	51278.0
hsa-miR-151a-3p	13:TA,21:GA	2.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	13:TC,21:GA	1.0	2.0	155641.0	51278.0
hsa-miR-151a-3p	14:CA,21:GA	0.0	1.0	155641.0	51278.0
hsa-miR-151a-3p	14:CT,21:GA	6.0	1.0	155641.0	51278.0
hsa-miR-151a-3p	14:CT,21:GT	2.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	15:CT,21:GA	2.0	2.0	155641.0	51278.0
hsa-miR-151a-3p	16:TA,21:GA	4.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	16:TA,21:GT	1.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	16:TC,21:GA	1.0	3.0	155641.0	51278.0
hsa-miR-151a-3p	16:TG,17:TC	1.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	17:TA,21:GA	1.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	17:TC,21:GA	5.0	3.0	155641.0	51278.0
hsa-miR-151a-3p	17:TC,21:GT	1.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	18:GA,21:GA	1.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	18:GC,21:GA	0.0	1.0	155641.0	51278.0
hsa-miR-151a-3p	18:GT,21:GA	1.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	18:GT,21:GT	1.0	0.0	155641.0	51278.0
hsa-miR-151a-3p	19:AC,21:GA	1.0	0.0	155641.0	51278.0
